Nonrheumatic tricuspid (valve) insufficiency,Tricuspid valve insufficiency,"['PT', 'PTT', 'INR(PT)', 'RDW-SD', 'MCHC', 'Hemoglobin', 'RDW', 'White Blood Cells', 'Hematocrit', 'Platelet Count', 'MCV', 'MCH', 'Red Blood Cells', 'L', 'Chloride', 'Estimated GFR (MDRD equation)', 'Urea Nitrogen', 'Phosphate', 'I', 'Magnesium', 'Bicarbonate', 'Calcium, Total', 'Potassium', 'Anion Gap', 'Glucose', 'Sodium', 'Creatinine', 'H', 'Bilirubin, Total', 'Asparate Aminotransferase (AST)', 'Alanine Aminotransferase (ALT)', 'Alkaline Phosphatase', 'Lactate Dehydrogenase (LD)', 'Troponin T', 'Creatine Kinase, MB Isoenzyme', 'Bilirubin, Indirect', 'Bilirubin, Direct', 'Specific Gravity', 'RBC', 'pH', 'Ketone', 'WBC', 'Nitrite', 'Urine Appearance', 'Bilirubin', 'Urine Color', 'Bacteria', 'Protein', 'Blood', 'Leukocytes', 'Yeast', 'Urobilinogen', 'Epithelial Cells', 'Specimen Type', 'Calculated Total CO2', 'Free Calcium', 'Oxygen Saturation', 'Lactate', 'pCO2', 'pO2', 'Base Excess', 'Length of Urine Collection', 'Voided Specimen', 'Problem Specimen', 'Albumin', 'Digoxin', 'Potassium, Whole Blood', 'Chloride, Whole Blood', 'Sodium, Whole Blood']"
"Nystagmus, unspecified",Nystagmus,"['Creatinine', 'Glucose', 'Urea Nitrogen', 'Potassium', 'Bicarbonate', 'Sodium', 'Calcium, Total', 'Anion Gap', 'Chloride', 'Phosphate', 'Magnesium', 'RDW', 'Red Blood Cells', 'Hematocrit', 'Platelet Count', 'MCHC', 'White Blood Cells', 'Hemoglobin', 'MCH', 'MCV']"
Obstructive sleep apnea (adult) (pediatric),Sleep apnea,"['Length of Urine Collection', 'Osmolality, Urine', 'Creatinine, Urine', 'Urea Nitrogen, Urine', 'Sodium, Urine', 'Creatinine', 'Urea Nitrogen', 'Bicarbonate', 'L', 'Glucose', 'Potassium', 'I', 'Chloride', 'H', 'Anion Gap', 'Sodium', 'Light Green Top Hold', 'PTT', 'INR(PT)', 'PT', 'Basophils', 'Absolute Neutrophil Count', 'Neutrophils', 'Absolute Basophil Count', 'Lymphocytes', 'Monocytes', 'Absolute Eosinophil Count', 'Absolute Lymphocyte Count', 'Immature Granulocytes', 'Absolute Monocyte Count', 'Eosinophils', 'Microcytes', 'Macrocytes', 'Anisocytosis', 'Poikilocytosis', 'Polychromasia', 'Platelet Smear', 'Hypochromia', 'Estimated GFR (MDRD equation)', 'MCV', 'MCHC', 'Platelet Count', 'Red Blood Cells', 'MCH', 'Hemoglobin', 'RDW-SD', 'White Blood Cells', 'Hematocrit', 'RDW', 'Troponin T', 'Lactate', 'Asparate Aminotransferase (AST)', 'Albumin', 'Alanine Aminotransferase (ALT)', 'Phosphate', 'Bilirubin, Total', 'Alkaline Phosphatase', 'Calcium, Total', 'Magnesium', 'Ovalocytes', 'Uhold', 'Nitrite', 'Urine Color', 'Protein', 'Specific Gravity', 'Urine Appearance', 'Ketone', 'Bilirubin', 'Urobilinogen', 'Blood', 'Leukocytes', 'pH', 'Creatine Kinase, MB Isoenzyme', 'Osmolality, Measured', 'Cortisol', 'Thyroid Stimulating Hormone', 'Lactate Dehydrogenase (LD)', 'Myelocytes', 'Metamyelocytes', 'Bands', 'Atypical Lymphocytes', 'Schistocytes', 'NTproBNP', 'Teardrop Cells', 'Specimen Type', 'Influenza A by PCR', 'Influenza B by PCR', 'WBC', 'Epithelial Cells', 'Yeast', 'Bacteria', 'RBC', 'Hyaline Casts', 'Immunoglobulin G', 'Base Excess', 'Calculated Total CO2', 'pCO2', 'pO2', 'Oxygen Saturation', 'eAG', '% Hemoglobin A1c', 'Thyroxine (T4)', 'Creatine Kinase (CK)', 'Chloride, Urine', 'Echinocytes', 'Uric Acid', 'Thyroxine (T4), Free', 'Spherocytes', 'RBC Morphology', 'Vitamin B12', 'Fibrinogen, Functional', 'Other Cells', 'Sodium, Whole Blood', 'Amorphous Crystals', 'Potassium, Urine', 'Acetaminophen', 'STX3', 'Benzodiazepine Screen', 'STX4', 'Heparin', 'Heparin, LMW', 'G6PD, Qualitative', 'Reticulocyte Count, Absolute', 'Reticulocyte Count, Automated', 'Potassium, Whole Blood', 'Red Top Hold', 'UTX9', 'Opiate Screen, Urine', 'Amphetamine Screen, Urine', 'UTX4', 'UTX5', 'Marijuana', 'UTX2', 'Benzodiazepine Screen, Urine', 'UTX3', 'UTX1', 'Cocaine, Urine', 'Barbiturate Screen, Urine', 'Phosphate, Urine', 'Basophilic Stippling', 'Lipase', 'Amylase', 'Folate', '25-OH Vitamin D', 'Blue Top Hold', 'Green Top Hold (plasma)', 'Blood, Occult', 'XUCU', 'Urine Mucous', 'Transitional Epithelial Cells', 'UCU2', 'Elliptocytes', 'Nucleated Red Cells', 'Prostate Specific Antigen', 'Acanthocytes', 'Monos', 'Polys', 'Total Nucleated Cells, Other', 'Hematocrit, Other Fluid', 'LD, Body Fluid', 'Albumin, Body Fluid', 'Glucose, Body Fluid', 'Total Protein, Body Fluid', 'WBC Clumps', 'EDTA Hold', 'C-Reactive Protein', 'Bite Cells', 'Anti-Nuclear Antibody', 'Anti-Smooth Muscle Antibody', 'Anti-Mitochondrial Antibody', 'Hepatitis C Virus Antibody', 'Hepatitis B Surface Antibody', 'HPE1', 'Hepatitis B Virus Core Antibody', 'HPE7', 'HPE4', 'HPE2', 'HPE3', 'Hepatitis B Surface Antigen', 'Hepatitis A Virus Antibody', 'Triglycerides', 'Free Calcium', 'Free Lambda', 'Free Kappa/Free Lambda Ratio', 'Free Kappa', 'Thyroglobulin', 'Anti-Thyroglobulin Antibodies', 'Immunophenotyping', 'Lupus Anticoagulant', 'Protein, Total', 'Immunoglobulin A', 'Thrombin', 'Immunofixation', 'Immunoglobulin M', 'Protein Electrophoresis', 'H/O Smear', 'Granular Casts', 'Temperature', 'Promyelocytes', 'Globulin', 'Intubated', 'Ventilator', 'Oxygen', 'Haptoglobin', 'Iron', 'Iron Binding Capacity, Total', 'Transferrin', 'Ferritin', 'Hematocrit, Calculated', 'Chloride, Whole Blood', 'Total Protein, Urine', 'Protein/Creatinine Ratio', 'O2 Flow', 'Treponema pallidum (Syphilis) Ab', 'Treponema pallidum (syphilis) value', 'Problem Specimen', 'Voided Specimen']"
Orthostatic hypotension,Orthostatic hypotension,"['% Hemoglobin A1c', 'eAG', 'Red Top Hold', 'Hemoglobin', 'Eosinophils', 'RDW', 'White Blood Cells', 'Red Blood Cells', 'Platelet Count', 'MCH', 'MCHC', 'Basophils', 'Monocytes', 'Lymphocytes', 'Hematocrit', 'Neutrophils', 'MCV', 'Calcium, Total', 'Phosphate', 'Sodium', 'Potassium', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Urea Nitrogen', 'Chloride', 'Creatinine', 'Cortisol', 'Protein', 'Bilirubin', 'Yeast', 'Nitrite', 'WBC', 'Ketone', 'Blood', 'pH', 'Bacteria', 'Urine Color', 'Urobilinogen', 'RBC', 'Leukocytes', 'Urine Appearance', 'Specific Gravity', 'Epithelial Cells', 'Vitamin B12', 'Thyroid Stimulating Hormone', 'Calculated Total CO2', 'Specimen Type', 'pO2', 'Base Excess', 'pCO2', 'Lactate', 'Potassium, Whole Blood', 'Chloride, Whole Blood', 'Hematocrit, Calculated', 'Free Calcium', 'Sodium, Whole Blood', 'Estimated GFR (MDRD equation)', 'PTT', 'INR(PT)', 'PT', 'Oxygen Saturation', 'Intubated', 'Ventilator', 'Platelet Smear', 'Alanine Aminotransferase (ALT)', 'H', 'Asparate Aminotransferase (AST)', 'I', 'L', 'Bilirubin, Total', 'Alkaline Phosphatase', 'Metamyelocytes', 'Absolute Eosinophil Count', 'Absolute Monocyte Count', 'Bands', 'Absolute Neutrophil Count', 'Myelocytes', 'Absolute Lymphocyte Count', 'Atypical Lymphocytes', 'Absolute Basophil Count', 'Blasts', 'Microcytes', 'Macrocytes', 'Teardrop Cells', 'Ovalocytes', 'Anisocytosis', 'Hypochromia', 'Poikilocytosis', 'Polychromasia', 'RDW-SD', 'Albumin', 'Lactate Dehydrogenase (LD)', 'Nucleated Red Cells', 'Immature Granulocytes', 'Uric Acid', 'Spherocytes', 'Schistocytes', 'Lipase', 'Amylase', 'Creatine Kinase (CK)', 'Vancomycin', 'Length of Urine Collection', 'Osmolality, Urine', 'Sodium, Urine', 'Osmolality, Measured', 'Target Cells', 'Immunophenotyping', 'EDTA Hold', 'HIV Screen', 'ARCH-1', 'Blood Parasite Smear', 'Cytomegalovirus Viral Load', 'Fibrinogen, Functional', 'C-Reactive Protein', 'Hyaline Casts', 'Urine Mucous', 'Creatinine, Urine', 'Total Protein, Urine', 'Protein/Creatinine Ratio', 'Green Top Hold (plasma)', 'Temperature', 'Troponin T', 'Creatine Kinase, MB Isoenzyme', 'NTproBNP', 'Thyroxine (T4), Free', 'O2 Flow', 'Blue Top Hold', 'Treponema pallidum (Syphilis) Ab', 'Treponema pallidum (syphilis) value', 'Problem Specimen', 'Voided Specimen']"
Other and unspecified hyperlipidemia,Hyperlipoproteinemia,"['Glucose', 'Bilirubin', 'Specific Gravity', 'pH', 'Ketone', 'Urobilinogen', 'Leukocytes', 'Nitrite', 'Protein', 'Urine Color', 'Urine Appearance', 'Blood', 'Estimated GFR (MDRD equation)', 'Lipase', 'Alanine Aminotransferase (ALT)', 'Protein, Total', 'Bilirubin, Total', 'Potassium', 'Amylase', 'Albumin', 'Sodium', 'Globulin', 'Creatinine', 'Alkaline Phosphatase', 'Chloride', 'Bicarbonate', 'Magnesium', 'Urea Nitrogen', 'Asparate Aminotransferase (AST)', 'Anion Gap', '% Hemoglobin A1c', 'eAG', 'Red Blood Cells', 'MCH', 'White Blood Cells', 'RDW-SD', 'Hematocrit', 'Platelet Count', 'MCV', 'Hemoglobin', 'MCHC', 'RDW', 'PT', 'INR(PT)', 'PTT', 'Specimen Type', 'pCO2', 'Base Excess', 'Calculated Total CO2', 'pO2', 'Potassium, Whole Blood', 'Hematocrit, Calculated', 'Ventilator', 'Intubated', 'Free Calcium', 'Chloride, Whole Blood', 'Lactate', 'Sodium, Whole Blood', 'Oxygen', 'Temperature', 'Oxygen Saturation', 'Fibrinogen, Functional', 'Monocytes', 'Immature Granulocytes', 'Absolute Basophil Count', 'Lymphocytes', 'Eosinophils', 'Absolute Eosinophil Count', 'Basophils', 'Absolute Monocyte Count', 'Absolute Lymphocyte Count', 'Neutrophils', 'Absolute Neutrophil Count', 'Phosphate', 'Calcium, Total', 'Platelet Smear', 'Green Top Hold (plasma)', 'Creatine Kinase, MB Isoenzyme', 'Lactate Dehydrogenase (LD)', 'Troponin T', 'Urine Mucous', 'WBC', 'Bacteria', 'RBC', 'Yeast', 'Epithelial Cells', 'Hyaline Casts', 'Creatine Kinase (CK)', 'Ventilation Rate', 'Assist/Control', 'Tidal Volume', 'PEEP', 'Folate', 'Vitamin B12', 'Phenytoin', '25-OH Vitamin D', 'Ferritin', 'Iron', 'Transferrin', 'Iron Binding Capacity, Total', 'Parathyroid Hormone', 'Light Green Top Hold', 'Blue Top Hold', 'Length of Urine Collection', 'Uhold', 'Hepatitis B Surface Antibody', 'HIV Screen', 'Hepatitis C Virus Antibody', 'Hepatitis B Surface Antigen', 'Osmolality, Measured', 'Vancomycin', 'Urine tube, held', 'Chloride, Urine', 'Creatinine, Urine', 'Sodium, Urine', 'Potassium, Urine', 'Osmolality, Urine', 'Methadone, Urine', 'Amphetamine Screen, Urine', 'Cocaine, Urine', 'Barbiturate Screen, Urine', 'Opiate Screen, Urine', 'Benzodiazepine Screen, Urine', 'Bicarbonate, Urine', 'Urea Nitrogen, Urine', 'Macrophage', 'Lymphs', 'Polys', 'RBC, CSF', 'Total Nucleated Cells, CSF', 'Glucose, CSF', 'Total Protein, CSF', 'Cholesterol, Total', 'Cholesterol Ratio (Total/HDL)', 'Cholesterol, LDL, Calculated', 'Triglycerides', 'Cholesterol, HDL', 'O2 Flow', 'Prolactin', 'Red Top Hold', 'Salicylate', 'Thyroid Stimulating Hormone', 'Transitional Epithelial Cells', 'NTproBNP', 'Voided Specimen', 'Inpatient Hematology/Oncology Smear', 'Reticulocyte Count, Automated', 'Haptoglobin', 'Blood, Occult', 'Granular Casts', 'Atypical Lymphocytes', 'Myelocytes', 'Metamyelocytes', 'Bands', 'Polychromasia', 'Poikilocytosis', 'Anisocytosis', 'Macrocytes', 'Microcytes', 'Hypochromia', 'Hepatitis B Virus Core Antibody', 'Ethanol', 'Acetaminophen', 'Barbiturate Screen', 'Tricyclic Antidepressant Screen', 'Benzodiazepine Screen', 'Reticulocyte Count, Absolute', 'Cortisol', 'Bilirubin, Indirect', 'Bilirubin, Direct', 'Amorphous Crystals', 'Target Cells', 'Echinocytes', 'Ovalocytes', 'Schistocytes', 'Required O2', 'Alveolar-arterial Gradient', 'Thyroxine (T4), Free', 'Immunoglobulin A', 'Immunoglobulin G', 'Immunoglobulin M', 'Alpha-Fetoprotein', 'Carcinoembyronic Antigen (CEA)', 'Anti-Nuclear Antibody', 'Teardrop Cells', 'Hepatitis A Virus Antibody', 'D-Dimer', 'RBC, Ascites', 'Total Nucleated Cells, Ascites', 'Plasma', 'Albumin, Ascites', 'Total Protein, Ascites', 'Lactate Dehydrogenase, Ascites', 'Glucose, Ascites', 'Oxycodone', 'Mesothelial Cell', 'Anti-Smooth Muscle Antibody', 'CK-MB Index', 'CA-125', 'Fibrin Degradation Products', 'Lambda', 'Kappa', 'CD5', 'CD45', 'Immunophenotyping', 'CD10', 'CD19', 'CD20', 'Digoxin', 'EDTA Hold', 'Calcium Oxalate Crystals', 'Promyelocytes', 'Calculated Bicarbonate, Whole Blood', 'Total Protein, Urine', 'Prot. Electrophoresis, Urine', 'Fragmented Cells', 'Immunofixation', 'Protein Electrophoresis', 'Elliptocytes', 'Sedimentation Rate', 'C-Reactive Protein', 'Other Cell', 'Monos', 'WBC Clumps', 'Thyroxine (T4)', 'Calcium, Urine']"
"Other bursitis of hip, right hip",Bursitis,"['Light Green Top Hold', 'Green Top Hold (plasma)', 'Alkaline Phosphatase', 'Magnesium', 'Lipase', 'Asparate Aminotransferase (AST)', 'Calcium, Total', 'Albumin', 'Troponin T', 'Bilirubin, Total', 'Alanine Aminotransferase (ALT)', 'Phosphate', 'Eosinophils', 'Absolute Basophil Count', 'Neutrophils', 'Monocytes', 'Absolute Lymphocyte Count', 'Absolute Neutrophil Count', 'Absolute Eosinophil Count', 'Absolute Monocyte Count', 'Basophils', 'Lymphocytes', 'Immature Granulocytes', 'Platelet Smear', 'Teardrop Cells', 'Polychromasia', 'Hypochromia', 'Anisocytosis', 'Ovalocytes', 'Macrocytes', 'Microcytes', 'Poikilocytosis', 'Acanthocytes', 'Creatinine', 'L', 'Urea Nitrogen', 'Glucose', 'Potassium', 'H', 'Estimated GFR (MDRD equation)', 'Chloride', 'Bicarbonate', 'Anion Gap', 'Sodium', 'I', 'Hematocrit', 'MCHC', 'RDW-SD', 'White Blood Cells', 'Hemoglobin', 'Red Blood Cells', 'MCH', 'Platelet Count', 'RDW', 'MCV', 'Osmolality, Measured', 'PTT', 'INR(PT)', 'PT', 'Creatine Kinase (CK)', 'Creatine Kinase, MB Isoenzyme', 'Length of Urine Collection', 'Creatinine, Urine', 'Sodium, Urine', 'Osmolality, Urine', 'Epithelial Cells', 'Urine Appearance', 'Specific Gravity', 'Leukocytes', 'Hyaline Casts', 'Ketone', 'Bacteria', 'Protein', 'Urobilinogen', 'WBC', 'Blood', 'Nitrite', 'Bilirubin', 'Urine Color', 'Yeast', 'pH', 'Transitional Epithelial Cells', 'RBC']"
Other chronic pulmonary heart diseases,Cor pulmonale,"['Sodium', 'Glucose', 'Anion Gap', 'Chloride', 'Creatinine', 'Potassium', 'Urea Nitrogen', 'Magnesium', 'Phosphate', 'Calcium, Total', 'Bicarbonate', 'MCHC', 'Platelet Count', 'White Blood Cells', 'Red Blood Cells', 'MCV', 'Hemoglobin', 'MCH', 'RDW', 'Hematocrit', 'Thyroid Stimulating Hormone', 'Creatine Kinase (CK)', 'Alanine Aminotransferase (ALT)', 'Alkaline Phosphatase', 'Albumin', 'Bilirubin, Total', 'Asparate Aminotransferase (AST)', 'Metamyelocytes', 'Atypical Lymphocytes', 'Eosinophils', 'Myelocytes', 'Bands', 'Monocytes', 'Platelet Smear', 'Neutrophils', 'Lymphocytes', 'Basophils', 'Basophilic Stippling', 'Ovalocytes', 'Polychromasia', 'Hypochromia', 'Microcytes', 'Macrocytes', 'Anisocytosis', 'Poikilocytosis', 'Creatine Kinase, MB Isoenzyme', 'Troponin T', 'PT', 'INR(PT)', 'PTT', 'Specimen Type', 'Base Excess', 'Calculated Total CO2', 'pCO2', 'pH', 'pO2', 'Lactate', 'Potassium, Whole Blood', 'Estimated GFR (MDRD equation)', 'Length of Urine Collection', 'Osmolality, Urine', 'Chloride, Urine', 'Potassium, Urine', 'Sodium, Urine', 'Ammonia', 'WBC', 'Nitrite', 'Specific Gravity', 'Yeast', 'Urine Appearance', 'RBC', 'Epithelial Cells', 'Ketone', 'Leukocytes', 'Urine Color', 'Blood', 'Protein', 'Bilirubin', 'Bacteria', 'Urobilinogen', 'NTproBNP', 'RDW-SD', 'Digoxin', 'Green Top Hold (plasma)', 'Oxygen Saturation', 'Temperature', 'O2 Flow', 'Intubated', 'Hematocrit, Calculated', 'Free Calcium', 'Chloride, Whole Blood', 'Sodium, Whole Blood', 'Urine Mucous', 'Hyaline Casts', 'Red Top Hold', 'EDTA Hold', '% Hemoglobin A1c', 'eAG', 'Lactate Dehydrogenase (LD)', 'Urine tube, held', 'Bilirubin, Direct', 'Bilirubin, Indirect', 'HIV Screen', 'Urea Nitrogen, Urine', 'Creatinine, Urine']"
"Other specified bacterial infections in conditions classified elsewhere and of unspecified site, other anaerobes",Anaerobic infections,"['Vancomycin', 'Ketone', 'Bilirubin', 'Nitrite', 'pH', 'Specific Gravity', 'Urine Appearance', 'Blood', 'Glucose', 'Epithelial Cells', 'Urine Color', 'Bacteria', 'Urobilinogen', 'Leukocytes', 'Protein', 'WBC', 'Yeast', 'RBC', 'Length of Urine Collection', 'Urine tube, held', 'Hemoglobin', 'RDW', 'MCHC', 'MCH', 'White Blood Cells', 'MCV', 'Platelet Count', 'Hematocrit', 'Red Blood Cells', 'Potassium', 'Anion Gap', 'Calcium, Total', 'Sodium', 'Chloride', 'Bicarbonate', 'Creatinine', 'Phosphate', 'Magnesium', 'Urea Nitrogen', 'INR(PT)', 'PTT', 'PT', 'Lactate Dehydrogenase (LD)', 'Alkaline Phosphatase', 'Estimated GFR (MDRD equation)', 'Alanine Aminotransferase (ALT)', 'Bilirubin, Total', 'Asparate Aminotransferase (AST)', 'Basophils', 'Neutrophils', 'Lymphocytes', 'Eosinophils', 'Monocytes']"
"Pain in joint, shoulder region",Rotator cuff injury,"['Sodium', 'Magnesium', 'Creatinine', 'Chloride', 'Glucose', 'Potassium', 'Urea Nitrogen', 'RDW', 'Hemoglobin', 'Red Blood Cells', 'White Blood Cells', 'Hematocrit', 'MCHC', 'MCV', 'Platelet Count', 'MCH', 'pH', 'pCO2', 'Calculated Total CO2', 'Free Calcium', 'Potassium, Whole Blood', 'Base Excess', 'Oxygen Saturation', 'Specimen Type', 'pO2', 'PT', 'INR(PT)', 'PTT', 'Phosphate', 'Calcium, Total', 'Anion Gap', 'Bicarbonate', 'Cholesterol, Total', 'Cholesterol Ratio (Total/HDL)', 'Cholesterol, LDL, Calculated', 'Triglycerides', 'Cholesterol, HDL', 'Nitrite', 'Epithelial Cells', 'Urine Color', 'Ketone', 'Hyaline Casts', 'Specific Gravity', 'Urine Appearance', 'Leukocytes', 'Bacteria', 'Bilirubin', 'WBC', 'Urine Mucous', 'Urobilinogen', 'Yeast', 'Protein', 'Blood', 'RBC', 'Lactate', 'Hematocrit, Calculated', 'Sodium, Whole Blood', 'Ventilator', 'Intubated', 'Chloride, Whole Blood', 'Estimated GFR (MDRD equation)', 'Fibrinogen, Functional']"
Palpitations,Palpitations,"['Lactate Dehydrogenase (LD)', 'Alkaline Phosphatase', 'Asparate Aminotransferase (AST)', 'Estimated GFR (MDRD equation)', 'Creatinine', 'Chloride', 'Bilirubin, Total', 'I', 'Magnesium', 'Calcium, Total', 'Sodium', 'Potassium', 'Phosphate', 'Anion Gap', 'H', 'Glucose', 'Bicarbonate', 'Alanine Aminotransferase (ALT)', 'L', 'Urea Nitrogen', 'Creatine Kinase, MB Isoenzyme', 'Troponin T', 'MCHC', 'Hemoglobin', 'MCH', 'Hematocrit', 'White Blood Cells', 'Red Blood Cells', 'Platelet Count', 'MCV', 'RDW-SD', 'RDW', 'PTT', 'PT', 'INR(PT)', 'Hypochromia', 'Anisocytosis', 'Absolute Lymphocyte Count', 'Macrocytes', 'Lymphocytes', 'Ovalocytes', 'Microcytes', 'Schistocytes', 'Poikilocytosis', 'Neutrophils', 'Bands', 'Atypical Lymphocytes', 'Basophils', 'Polychromasia', 'Eosinophils', 'Absolute Basophil Count', 'Myelocytes', 'Metamyelocytes', 'Teardrop Cells', 'Spherocytes', 'Monocytes', 'Absolute Monocyte Count', 'Absolute Neutrophil Count', 'Platelet Smear', 'Absolute Eosinophil Count', 'Amylase', 'Lipase', 'Uric Acid', 'Creatine Kinase (CK)', 'Osmolality, Measured', 'Albumin', 'Length of Urine Collection', 'Sodium, Urine', 'Osmolality, Urine', 'Light Green Top Hold', 'Blue Top Hold', 'Nucleated Red Cells', 'Acanthocytes', 'Elliptocytes', 'Basophilic Stippling', 'Lactate', 'Influenza A by PCR', 'Influenza B by PCR', 'Immunoglobulin A', 'Immunoglobulin G', 'Immunoglobulin M', 'Uhold', 'RBC', 'Blood', 'Epithelial Cells', 'Yeast', 'Specific Gravity', 'WBC', 'pH', 'Urine Appearance', 'Protein', 'Leukocytes', 'Nitrite', 'Urine Color', 'Bacteria', 'Bilirubin', 'Ketone', 'Urobilinogen', 'CK-MB Index', 'Digoxin', 'Specimen Type', 'Temperature', 'pCO2', 'Base Excess', 'pO2', 'Calculated Total CO2', 'Oxygen Saturation', 'NTproBNP', 'Urine Mucous', 'Hyaline Casts', 'Fibrinogen, Functional', 'Intubated', 'Potassium, Whole Blood', 'Free Calcium', 'Immature Granulocytes', 'Hematocrit, Calculated', 'Bilirubin, Indirect', 'Bilirubin, Direct', 'Sodium, Whole Blood', 'Oxygen', 'O2 Flow']"
"Peripheral vascular disease, unspecified",Peripheral vascular disease,"['Chloride', 'Potassium', 'Magnesium', 'Calcium, Total', 'Glucose', 'Bicarbonate', 'Sodium', 'Urea Nitrogen', 'Creatinine', 'Phosphate', 'Albumin', 'Anion Gap', 'Red Blood Cells', 'MCH', 'MCV', 'RDW', 'MCHC', 'Hemoglobin', 'White Blood Cells', 'Hematocrit', 'Platelet Count', 'Estimated GFR (MDRD equation)', 'PTT', 'PT', 'INR(PT)', 'Blue Top Hold', 'Eosinophils', 'Neutrophils', 'Lymphocytes', 'Basophils', 'Monocytes', 'Specimen Type', 'Lactate', 'Alanine Aminotransferase (ALT)', 'Alkaline Phosphatase', 'Lipase', 'Bilirubin, Total', 'Asparate Aminotransferase (AST)', 'Length of Urine Collection', 'Protein', 'Specific Gravity', 'Bilirubin', 'Yeast', 'Urobilinogen', 'Urine Appearance', 'Urine Color', 'Leukocytes', 'RBC', 'Bacteria', 'pH', 'Blood', 'Ketone', 'Epithelial Cells', 'Nitrite', 'WBC', 'Osmolality, Urine', 'Sodium, Urine', 'Potassium, Urine', 'Chloride, Urine', 'Creatinine, Urine', 'Urea Nitrogen, Urine', 'Vancomycin', 'pCO2', 'Calculated Total CO2', 'Base Excess', 'pO2', 'Sodium, Whole Blood', 'Chloride, Whole Blood', 'Free Calcium', 'Potassium, Whole Blood', 'Iron', 'Ferritin', 'Transferrin', 'Iron Binding Capacity, Total', 'Haptoglobin', 'Platelet Smear', 'Urine tube, held', 'Bilirubin, Direct', 'Bilirubin, Indirect', 'H', 'L', 'I', 'RDW-SD', 'Triglycerides', 'Absolute Neutrophil Count', 'Absolute Eosinophil Count', 'Immature Granulocytes', 'Absolute Basophil Count', 'Absolute Lymphocyte Count', 'Absolute Monocyte Count', 'Free Lambda', 'Free Kappa/Free Lambda Ratio', 'Free Kappa', 'Thyroglobulin', 'Anti-Thyroglobulin Antibodies', 'Immunophenotyping', 'Lupus Anticoagulant', 'Protein, Total', 'Immunoglobulin G', 'Immunoglobulin A', 'Thrombin', 'Immunofixation', 'Immunoglobulin M', 'Protein Electrophoresis', 'Fibrinogen, Functional', 'Creatine Kinase (CK)', 'Troponin T', 'Creatine Kinase, MB Isoenzyme', 'Thyroxine (T4)', 'Uhold', 'Hyaline Casts']"
Peritoneal adhesions (postoperative) (postinfection),Adhesions,"['Glucose', 'Chloride', 'Phosphate', 'Calcium, Total', 'Bicarbonate', 'Creatinine', 'Magnesium', 'Sodium', 'Potassium', 'Urea Nitrogen', 'Anion Gap', 'Bilirubin, Total', 'Alkaline Phosphatase', 'Asparate Aminotransferase (AST)', 'Alanine Aminotransferase (ALT)', 'Estimated GFR (MDRD equation)', 'Albumin', 'Red Blood Cells', 'MCV', 'White Blood Cells', 'MCH', 'Hematocrit', 'MCHC', 'Platelet Count', 'RDW', 'Hemoglobin', 'INR(PT)', 'PTT', 'PT', 'Vancomycin', 'Fibrinogen, Functional', 'Lactate Dehydrogenase (LD)', 'Bilirubin, Indirect', 'Bilirubin, Direct', 'Intubated', 'Specimen Type', 'Base Excess', 'Chloride, Whole Blood', 'Hematocrit, Calculated', 'Free Calcium', 'pH', 'Sodium, Whole Blood', 'Potassium, Whole Blood', 'pO2', 'Calculated Total CO2', 'Lactate', 'pCO2', 'Troponin T', 'Creatine Kinase, MB Isoenzyme', 'NTproBNP', 'Reticulocyte Count, Automated', 'Poikilocytosis', 'Schistocytes', 'Teardrop Cells', 'Anisocytosis', 'Ovalocytes', 'Macrocytes', 'Polychromasia', 'Echinocytes', 'Microcytes', 'Spherocytes', 'Hypochromia', 'Temperature', 'Oxygen', 'PEEP', 'Platelet Smear', 'Ventilation Rate', 'Haptoglobin', 'Tidal Volume', 'Assist/Control', 'Oxygen Saturation', 'Creatine Kinase (CK)', 'Lymphocytes', 'Neutrophils', 'Basophils', 'Monocytes', 'Eosinophils', 'Length of Urine Collection', 'Osmolality, Urine', 'Sodium, Urine', 'Potassium, Urine', 'Creatinine, Urine', 'Urea Nitrogen, Urine', 'Chloride, Urine', 'Urine tube, held', 'Protein', 'Urobilinogen', 'Hyaline Casts', 'Specific Gravity', 'Urine Appearance', 'WBC', 'Bacteria', 'Bilirubin', 'RBC', 'Yeast', 'Urine Mucous', 'Blood', 'Urine Color', 'Leukocytes', 'Nitrite', 'Ketone', 'Epithelial Cells', 'Waxy Casts']"
